# EXAFS_metadata: Balder, v0.6.1, 2025/06/24
# sample: Ni foil 6 µm
# sample_environment: in air
# sample_preparation: clamped foil
# measured_by: Anna Freiberg
# analysis_note1: none
# facility: Max IV Laboratory, Lund, Sweden
# beamline: Balder
# filename: Ni_foil_EXAFS_61348_r1.dat
# masterfile: 20250622.h5
# detection_mode: transmission
# scan_mode: continuous
# scan_range: 8083.101..9565.720 eV
# scan_points_one_repeat: 2074
# scan_start_time: 2025-06-22 17:54:36.339666
# scan_end_time: 2025-06-22 17:55:43.256623
# scan_duration_all_repeats: 66.92 s
# scan_repeat: 1 of 3
# flux_on_sample: ~1.8e+12 ph/s
# beam_size_on_sample: ~70×70 µm²
# storage_ring_energy: 3 GeV
# storage_ring_energy_spread: 8.3e-4
# storage_ring_current: ~400 mA (10 min topup)
# storage_ring_emittance: ~310×5.5 pmrad²
# storage_ring_beta: 9.5×2.0 m²
# storage_ring_filling_mode: 176 bunches
# ID: IVW50
# ID_gap: 4.5 mm
# ID_taper: 0.15 mm
# ID_K: 8.5
# ID_E_critical: 10.6 keV
# monochromator: Si111 fixed-exit DCM
# lattice_spacing_used_in_calculations: 5.429434 Å
# lattice_spacing_ref: xrt.rtfd.io/raycing.html#xrt.backends.raycing.materials.CrystalSi
# temperature_of_crystals: 89 K
# distances: Source-DCM: 27.2 m, DCM-sample: 18.9 m
# encoder_on_Bragg_axis: resolution: 3.2e8 count/rev
# measurement_of_Bragg_axis: gate-averaged at each scan point
# energy_resolution: 2e-4 = 1.62 eV
# detuning_factor: 1 (at maximum)
# mirrors: pre-mono VCM + post-mono ULE glass toroidal VFM, both ~2.5 mrad
# filters: at pre-VCM: 1 filter: 60 µm diamond
# detector_I0: split-electrode IC (40cm): 1 bar N2, 2.5 kV
# detector_It: split-electrode IC (40cm): 2.1 bar N2, 2.5 kV
# column_0: pointInd: continuous zero-based point index throughout all repeats
# column_1: energy: averaged energy (eV) within the gate duration
# column_2: mud_tr: transmission-detected µd = log(I0/Itr)
# column_3: I0: incident intensity as current (A), = I0t+I0b
# column_4: Itr: transmitted intensity as current (A), = Itrl+Itrr
# column_5: I0t: I0 top channel (A), must be summed with bottom
# column_6: I0b: I0 bottom channel (A), must be summed with top
# column_7: Itrl: Itr left channel (A), must be summed with right
# column_8: Itrr: Itr right channel (A), must be summed with left
# column_9: inttime: integration time (ms)
#L pointInd energy mud_tr I0 Itr I0t I0b Itrl Itrr inttime
0  8083.100799  0.746528108  2.02501657e-05  9.59876907e-06  1.012180168e-05  1.012836403e-05  2.171054132e-06  7.427714938e-06  3.2074
1  8083.300391  0.7463916829  2.024671522e-05  9.598442887e-06  1.011123776e-05  1.013547746e-05  2.181819612e-06  7.416623275e-06  3.2062
2  8083.500827  0.7462672065  2.024334951e-05  9.598041946e-06  1.009077033e-05  1.015257917e-05  2.169951975e-06  7.428089972e-06  3.1964
3  8083.700559  0.7462140832  2.025787068e-05  9.605437173e-06  1.016094428e-05  1.00969264e-05  2.183144699e-06  7.422292474e-06  3.2046
4  8083.901137  0.7459977993  2.024199108e-05  9.599983827e-06  1.012145528e-05  1.01205358e-05  2.177549758e-06  7.422434069e-06  3.1814
5  8084.10086  0.7458840862  2.026560009e-05  9.612273633e-06  1.01340723e-05  1.013152778e-05  2.185398161e-06  7.426875472e-06  3.202
6  8084.300506  0.7457498783  2.024020669e-05  9.601517683e-06  1.011581841e-05  1.012438828e-05  2.173288213e-06  7.42822947e-06  3.1794
7  8084.500823  0.7455027431  2.022387147e-05  9.596139857e-06  1.011161145e-05  1.011226001e-05  2.175568861e-06  7.420570996e-06  3.1868
8  8084.699972  0.7454824312  2.025090616e-05  9.609162879e-06  1.014917929e-05  1.010172686e-05  2.18589182e-06  7.423271059e-06  3.1754
9  8084.900256  0.7451747003  2.023319327e-05  9.603712925e-06  1.012457207e-05  1.01086212e-05  2.173562042e-06  7.430150882e-06  3.2284
10  8085.100675  0.7451356654  2.022426753e-05  9.599851032e-06  1.009591982e-05  1.012834771e-05  2.180970717e-06  7.418880315e-06  3.2266
11  8085.300578  0.7450447684  2.022131432e-05  9.599321741e-06  1.004339684e-05  1.017791748e-05  2.173461734e-06  7.425860007e-06  3.1772
12  8085.499351  0.7448553922  2.024825706e-05  9.613932288e-06  1.01418817e-05  1.010637535e-05  2.184685311e-06  7.429246977e-06  3.214
13  8085.700906  0.7447314781  2.021272246e-05  9.598249643e-06  1.007114248e-05  1.014157999e-05  2.174940365e-06  7.423309278e-06  3.1638
14  8085.900365  0.7445699257  2.022747046e-05  9.606804779e-06  1.009003438e-05  1.013743608e-05  2.178327382e-06  7.428477398e-06  3.1464
15  8086.099809  0.7443831866  2.022668419e-05  9.608225413e-06  1.007518024e-05  1.015150395e-05  2.17597039e-06  7.432255023e-06  3.2044
16  8086.299458  0.7442378775  2.023132682e-05  9.611827374e-06  1.012289286e-05  1.010843396e-05  2.182156265e-06  7.429671109e-06  3.2024
17  8086.500763  0.7441421427  2.02200659e-05  9.607397071e-06  1.005418929e-05  1.016587661e-05  2.177879405e-06  7.429517666e-06  3.2054
18  8086.70042  0.7440291044  2.023824375e-05  9.617121167e-06  1.00826969e-05  1.015554685e-05  2.182303581e-06  7.434817586e-06  3.191
19  8086.900594  0.7438266611  2.021027626e-05  9.605775573e-06  1.005716697e-05  1.015310929e-05  2.176896873e-06  7.428878701e-06  3.1958
20  8087.100957  0.7436651314  2.022545872e-05  9.614544577e-06  1.0085358e-05  1.014010071e-05  2.176934131e-06  7.437610446e-06  3.1724
21  8087.300604  0.7435536713  2.021448691e-05  9.610400042e-06  1.002631661e-05  1.018817031e-05  2.184079568e-06  7.426320474e-06  3.177
22  8087.500236  0.7434964145  2.020986772e-05  9.608754129e-06  1.006869333e-05  1.014117439e-05  2.169744065e-06  7.439010064e-06  3.1572
23  8087.700097  0.7432652808  2.023373036e-05  9.622323376e-06  1.011659554e-05  1.011713482e-05  2.192548868e-06  7.429774508e-06  3.217
24  8087.9007  0.7431255432  2.022341454e-05  9.618761611e-06  1.004651068e-05  1.017690386e-05  2.172766166e-06  7.445995445e-06  3.1858
