#U root
#C RT:_0
#C Acquisition started at Sat Feb 25 09:53:52 2023
#S 23068 ascanct mono1_energy_acs 8779.0 10099.0 4095 0.005 0.01
#L Pt_No  mono1_energy_acs  albaem02_ti  albaem02_ch1  albaem02_ch2  albaem02_ch3  albaem02_ch4  dt
0 8779.0 0.005 5.548553161621094e-07 5.56064453125e-07 5.9343258666992195e-06 6.029582824707031e-06 0.006946585244602628
1 8779.322344322345 0.005 5.590337829589843e-07 5.580439453124999e-07 5.970203247070313e-06 6.062628479003906e-06 0.02194658563824519
2 8779.644688644688 0.005 5.597854309082031e-07 5.599434814453124e-07 5.988815002441406e-06 6.074581604003906e-06 0.03694658603188775
3 8779.967032967033 0.005 5.621573181152343e-07 5.611599731445312e-07 6.012829895019532e-06 6.091499938964844e-06 0.051946586425530315
4 8780.289377289377 0.005 5.617728271484375e-07 5.625546264648437e-07 6.018260192871093e-06 6.099013977050781e-06 0.06694658681917287
5 8780.611721611722 0.005 5.619161071777344e-07 5.626675720214844e-07 6.020192565917968e-06 6.102852478027344e-06 0.08194658721281543
6 8780.934065934065 0.005 5.615987243652344e-07 5.621317749023438e-07 6.018039245605468e-06 6.096390075683594e-06 0.096946587606458
7 8781.25641025641 0.005 5.617679138183593e-07 5.616290893554688e-07 6.013433532714844e-06 6.098774108886719e-06 0.11194658800010056
8 8781.578754578755 0.005 5.6096142578125e-07 5.616830139160156e-07 6.013445434570312e-06 6.093638305664063e-06 0.12694658839374312
9 8781.901098901099 0.005 5.612422790527343e-07 5.613648681640625e-07 6.017514038085938e-06 6.092865905761718e-06 0.1419465887873857
10 8782.223443223444 0.005 5.615852966308594e-07 5.610505981445312e-07 6.013281555175781e-06 6.0989459228515626e-06 0.15694658918102827
11 8782.545787545787 0.005 5.612678527832032e-07 5.613149414062499e-07 6.016500854492187e-06 6.096727294921875e-06 0.17194658957467085
12 8782.868131868132 0.005 5.617974853515625e-07 5.611376953125001e-07 6.0173071289062494e-06 6.102771911621093e-06 0.18694658996831343
13 8783.190476190477 0.005 5.608055725097657e-07 5.613070373535156e-07 6.020751953125001e-06 6.095091247558594e-06 0.201946590361956
14 8783.51282051282 0.005 5.625037841796875e-07 5.596257019042969e-07 6.015019836425781e-06 6.100781860351562e-06 0.21694659075559858
15 8783.835164835165 0.005 5.60418701171875e-07 5.606661682128906e-07 6.0141833496093746e-06 6.094740600585937e-06 0.23194659114924115
16 8784.157509157509 0.005 5.608821105957031e-07 5.602329101562499e-07 6.013836364746093e-06 6.096192016601563e-06 0.24694659154288373
17 8784.479853479854 0.005 5.60898681640625e-07 5.603629760742187e-07 6.011614379882813e-06 6.100284423828124e-06 0.2619465919365263
18 8784.802197802197 0.005 5.6023046875e-07 5.605299072265625e-07 6.016938171386718e-06 6.094239807128907e-06 0.2769465923301689
19 8785.124542124542 0.005 5.6116015625e-07 5.599266662597656e-07 6.017757873535156e-06 6.098555908203125e-06 0.29194659272381146
20 8785.446886446887 0.005 5.595641479492188e-07 5.61064453125e-07 6.017183837890625e-06 6.095455017089844e-06 0.30694659311745404
21 8785.76923076923 0.005 5.616484069824219e-07 5.594009399414062e-07 6.016572875976562e-06 6.104942321777344e-06 0.3219465935110966
22 8786.091575091576 0.005 5.598712768554688e-07 5.60568603515625e-07 6.014552001953125e-06 6.100989379882812e-06 0.3369465939047392
23 8786.413919413919 0.005 5.600927429199219e-07 5.597376098632812e-07 6.021995849609375e-06 6.09040771484375e-06 0.35194659429838177
24 8786.736263736264 0.005 5.598428649902343e-07 5.597444152832031e-07 6.013865966796876e-06 6.096199035644531e-06 0.36694659469202434
25 8787.058608058607 0.005 5.600376892089844e-07 5.597856750488282e-07 6.018888244628907e-06 6.0986013793945305e-06 0.3819465950856669
26 8787.380952380952 0.005 5.609010925292969e-07 5.594456787109375e-07 6.022201538085937e-06 6.101890258789063e-06 0.3969465954793095
27 8787.703296703297 0.005 5.590844726562501e-07 5.605495300292968e-07 6.023004760742187e-06 6.094874877929687e-06 0.41194659587295207
28 8788.02564102564 0.005 5.602151489257813e-07 5.598065795898437e-07 6.021852416992187e-06 6.103337097167968e-06 0.42694659626659465
29 8788.347985347986 0.005 5.579232177734375e-07 5.610394287109375e-07 6.020929565429688e-06 6.093555908203125e-06 0.4419465966602372
30 8788.670329670329 0.005 5.603937683105469e-07 5.588180847167969e-07 6.018382568359375e-06 6.10221435546875e-06 0.4569465970538798
31 8788.992673992674 0.005 5.595984497070313e-07 5.595385742187499e-07 6.024950256347656e-06 6.096904907226562e-06 0.4719465974475224
32 8789.31501831502 0.005 5.613866271972656e-07 5.585466613769532e-07 6.023664855957032e-06 6.109451293945312e-06 0.48694659784116495
33 8789.637362637362 0.005 5.592109985351562e-07 5.595988159179687e-07 6.022469787597656e-06 6.10090087890625e-06 0.5019465982348075
34 8789.959706959708 0.005 5.595718383789062e-07 5.598931884765624e-07 6.0278192138671875e-06 6.103780517578125e-06 0.51694659862845
35 8790.28205128205 0.005 5.589140014648438e-07 5.600185241699219e-07 6.023840026855469e-06 6.105728454589843e-06 0.5319465990220926
36 8790.604395604396 0.005 5.59968048095703e-07 5.595359802246094e-07 6.02742431640625e-06 6.1098361206054686e-06 0.5469465994157352
37 8790.92673992674 0.005 5.60011474609375e-07 5.584972534179687e-07 6.027804565429688e-06 6.101197509765625e-06 0.5619465998093778
38 8791.249084249084 0.005 5.58252197265625e-07 5.597981262207031e-07 6.024945678710937e-06 6.100125122070313e-06 0.5769466002030204
