# EXAFS_metadata: Balder, v0.6.1, 2025/06/24
# sample: Ni foil 6 µm
# sample_environment: in air
# sample_preparation: clamped foil
# measured_by: Anna Freiberg
# analysis_note1: none
# facility: Max IV Laboratory, Lund, Sweden
# beamline: Balder
# filename: Ni_foil_EXAFS_61348_r2.dat
# masterfile: 20250622.h5
# detection_mode: transmission
# scan_mode: continuous
# scan_range: 8083.101..9565.720 eV
# scan_points_one_repeat: 2074
# scan_start_time: 2025-06-22 17:54:36.339666
# scan_end_time: 2025-06-22 17:55:43.256623
# scan_duration_all_repeats: 66.92 s
# scan_repeat: 2 of 3
# flux_on_sample: ~1.8e+12 ph/s
# beam_size_on_sample: ~70×70 µm²
# storage_ring_energy: 3 GeV
# storage_ring_energy_spread: 8.3e-4
# storage_ring_current: ~400 mA (10 min topup)
# storage_ring_emittance: ~310×5.5 pmrad²
# storage_ring_beta: 9.5×2.0 m²
# storage_ring_filling_mode: 176 bunches
# ID: IVW50
# ID_gap: 4.5 mm
# ID_taper: 0.15 mm
# ID_K: 8.5
# ID_E_critical: 10.6 keV
# monochromator: Si111 fixed-exit DCM
# lattice_spacing_used_in_calculations: 5.429434 Å
# lattice_spacing_ref: xrt.rtfd.io/raycing.html#xrt.backends.raycing.materials.CrystalSi
# temperature_of_crystals: 89 K
# distances: Source-DCM: 27.2 m, DCM-sample: 18.9 m
# encoder_on_Bragg_axis: resolution: 3.2e8 count/rev
# measurement_of_Bragg_axis: gate-averaged at each scan point
# energy_resolution: 2e-4 = 1.62 eV
# detuning_factor: 1 (at maximum)
# mirrors: pre-mono VCM + post-mono ULE glass toroidal VFM, both ~2.5 mrad
# filters: at pre-VCM: 1 filter: 60 µm diamond
# detector_I0: split-electrode IC (40cm): 1 bar N2, 2.5 kV
# detector_It: split-electrode IC (40cm): 2.1 bar N2, 2.5 kV
# column_0: pointInd: continuous zero-based point index throughout all repeats
# column_1: energy: averaged energy (eV) within the gate duration
# column_2: mud_tr: transmission-detected µd = log(I0/Itr)
# column_3: I0: incident intensity as current (A), = I0t+I0b
# column_4: Itr: transmitted intensity as current (A), = Itrl+Itrr
# column_5: I0t: I0 top channel (A), must be summed with bottom
# column_6: I0b: I0 bottom channel (A), must be summed with top
# column_7: Itrl: Itr left channel (A), must be summed with right
# column_8: Itrr: Itr right channel (A), must be summed with left
# column_9: inttime: integration time (ms)
#L pointInd energy mud_tr I0 Itr I0t I0b Itrl Itrr inttime
2074  8083.100885  0.7466045713  2.025530764e-05  9.600472286e-06  1.019724125e-05  1.005806639e-05  2.187113508e-06  7.413358778e-06  3.193
2075  8083.300629  0.7464930718  2.021041065e-05  9.580260449e-06  1.004004686e-05  1.017036379e-05  2.15245087e-06  7.427809579e-06  3.2208
2076  8083.500232  0.7463961733  2.025556967e-05  9.602597435e-06  1.017914356e-05  1.007642612e-05  2.184851143e-06  7.417746292e-06  3.1976
2077  8083.700291  0.7462625741  2.021408258e-05  9.584209926e-06  1.009908623e-05  1.011499635e-05  2.164048647e-06  7.42016128e-06  3.2304
2078  8083.90038  0.7461618329  2.023787506e-05  9.596457489e-06  1.01315425e-05  1.010633256e-05  2.176506725e-06  7.419950764e-06  3.1882
2079  8084.100394  0.74600437  2.024092279e-05  9.599414103e-06  1.011705831e-05  1.012386447e-05  2.175574385e-06  7.423839718e-06  3.1982
2080  8084.300365  0.7458590067  2.021316769e-05  9.587644622e-06  1.008160088e-05  1.013156681e-05  2.16065204e-06  7.426992582e-06  3.176
2081  8084.500386  0.7455903177  2.021587028e-05  9.591503321e-06  1.011278496e-05  1.010308532e-05  2.179998019e-06  7.411505302e-06  3.223
2082  8084.700263  0.745613154  2.022230983e-05  9.594339488e-06  1.011903169e-05  1.010327814e-05  2.171811771e-06  7.422527717e-06  3.167
2083  8084.89996  0.7454039031  2.021707568e-05  9.593863495e-06  1.00952358e-05  1.012183987e-05  2.16934282e-06  7.424520675e-06  3.1848
2084  8085.100836  0.745376156  2.019852204e-05  9.585324963e-06  1.008253098e-05  1.011599106e-05  2.166405811e-06  7.418919153e-06  3.1616
2085  8085.300106  0.745261267  2.023085408e-05  9.601771397e-06  1.012069834e-05  1.011015574e-05  2.18020853e-06  7.421562867e-06  3.182
2086  8085.500146  0.7450548627  2.021365643e-05  9.595589578e-06  1.007481992e-05  1.01388365e-05  2.165398002e-06  7.430191576e-06  3.1986
2087  8085.700737  0.7449108803  2.019163066e-05  9.586513953e-06  1.006737417e-05  1.012425648e-05  2.166894197e-06  7.419619756e-06  3.169
2088  8085.900095  0.744787331  2.020706805e-05  9.595028655e-06  1.007054989e-05  1.013651816e-05  2.173124939e-06  7.421903716e-06  3.1576
2089  8086.099986  0.7446277658  2.020878455e-05  9.597374992e-06  1.008605897e-05  1.012272558e-05  2.171659904e-06  7.425715089e-06  3.1836
2090  8086.300616  0.7445711905  2.019892672e-05  9.593236123e-06  1.006986937e-05  1.012905735e-05  2.165527103e-06  7.42770902e-06  3.1712
2091  8086.500724  0.7443325009  2.020727565e-05  9.599492375e-06  1.006080639e-05  1.014646926e-05  2.17830039e-06  7.421191985e-06  3.2046
2092  8086.700057  0.7441795471  2.020502404e-05  9.59989097e-06  1.004784454e-05  1.01571795e-05  2.171662738e-06  7.428228232e-06  3.1968
2093  8086.900515  0.7441742547  2.019437512e-05  9.594882195e-06  1.006742009e-05  1.012695504e-05  2.169046536e-06  7.425835659e-06  3.1968
