#U root
#C RT:_1
#C Acquisition started at Sat Feb 25 15:43:42 2023
#S 23294 ascanct mono1_energy_acs 5789.0 7109.0 4095 0.005 0.01
#L Pt_No  mono1_energy_acs  albaem02_ti  albaem02_ch1  albaem02_ch2  albaem02_ch3  albaem02_ch4  dt
0 5789.0 0.005 2.9700912475585936e-07 2.9883084106445314e-07 4.20245361328125e-08 9.598553466796875e-08 0.10000000149011612
1 5789.322344322344 0.005 2.9884747314453124e-07 2.9767111206054687e-07 4.242660522460938e-08 9.575048828125e-08 0.11500000170953087
2 5789.644688644688 0.005 2.980661926269531e-07 2.9856701660156246e-07 4.2046478271484374e-08 9.627398681640626e-08 0.13000000192894562
3 5789.9670329670325 0.005 2.9794119262695316e-07 2.9884115600585936e-07 4.2194061279296875e-08 9.622232055664063e-08 0.14500000214836037
4 5790.289377289378 0.005 2.996703186035156e-07 2.980485534667969e-07 4.2446533203124995e-08 9.621633911132813e-08 0.16000000236777512
5 5790.611721611722 0.005 2.983045959472656e-07 2.993611450195313e-07 4.2214263916015626e-08 9.658578491210938e-08 0.17500000258718987
6 5790.934065934066 0.005 2.9985400390625e-07 2.98277587890625e-07 4.2591949462890624e-08 9.634487915039062e-08 0.19000000280660462
7 5791.25641025641 0.005 2.9920333862304685e-07 2.99142333984375e-07 4.23544921875e-08 9.675030517578125e-08 0.20500000302601937
8 5791.578754578754 0.005 2.9896630859375e-07 2.99365966796875e-07 4.25189208984375e-08 9.66478271484375e-08 0.22000000324543412
9 5791.9010989010985 0.005 2.990459594726562e-07 2.995131225585938e-07 4.240066528320313e-08 9.689981079101561e-08 0.23500000346484887
10 5792.223443223444 0.005 2.991969909667969e-07 2.9942947387695314e-07 4.2586242675781255e-08 9.679025268554687e-08 0.2500000036842636
11 5792.545787545788 0.005 3.001794738769531e-07 2.983725891113281e-07 4.24898681640625e-08 9.697943115234375e-08 0.26500000390367834
12 5792.868131868132 0.005 2.99331787109375e-07 2.992537841796875e-07 4.25428466796875e-08 9.69918212890625e-08 0.28000000412309306
13 5793.190476190476 0.005 3.001513366699219e-07 2.9862567138671876e-07 4.2584869384765625e-08 9.704464721679687e-08 0.2950000043425078
14 5793.51282051282 0.005 2.994788818359375e-07 2.9966424560546875e-07 4.2641265869140626e-08 9.715322875976563e-08 0.3100000045619225
15 5793.8351648351645 0.005 2.99517333984375e-07 2.99625244140625e-07 4.2646575927734373e-08 9.718402099609375e-08 0.3250000047813372
16 5794.15750915751 0.005 3.0043902587890623e-07 2.991471252441406e-07 4.2714721679687496e-08 9.738061523437499e-08 0.34000000500075195
17 5794.479853479854 0.005 2.9928659057617187e-07 3.0024737548828126e-07 4.2724761962890624e-08 9.745159912109374e-08 0.35500000522016667
18 5794.802197802198 0.005 3.0003726196289064e-07 2.9976821899414064e-07 4.282879638671875e-08 9.742434692382811e-08 0.3700000054395814
19 5795.124542124542 0.005 3.008641357421875e-07 2.9908953857421875e-07 4.278054809570313e-08 9.7630615234375e-08 0.3850000056589961
20 5795.446886446886 0.005 2.9961474609375e-07 3.0057891845703124e-07 4.289996337890625e-08 9.76121826171875e-08 0.40000000587841084
21 5795.7692307692305 0.005 3.0004251098632813e-07 3.0024114990234375e-07 4.291351318359375e-08 9.777456665039062e-08 0.41500000609782556
22 5796.091575091575 0.005 3.006979064941406e-07 3.000016479492187e-07 4.2986236572265625e-08 9.778598022460937e-08 0.4300000063172403
23 5796.41391941392 0.005 2.9953900146484376e-07 3.0089508056640627e-07 4.3035888671875e-08 9.785473632812499e-08 0.445000006536655
24 5796.736263736264 0.005 3.0030856323242187e-07 3.0024697875976563e-07 4.294305419921875e-08 9.800427246093749e-08 0.4600000067560697
25 5797.058608058608 0.005 3.0044625854492186e-07 3.0015386962890624e-07 4.3067047119140626e-08 9.794430541992188e-08 0.47500000697548445
26 5797.380952380952 0.005 2.996851806640625e-07 3.0074728393554687e-07 4.298812866210938e-08 9.810784912109375e-08 0.49000000719489917
27 5797.7032967032965 0.005 2.9990362548828125e-07 3.0042596435546873e-07 4.30631103515625e-08 9.806652832031249e-08 0.505000007414314
28 5798.025641025641 0.005 3.0125909423828126e-07 2.991527099609375e-07 4.314077758789063e-08 9.817517089843751e-08 0.5200000076337287
29 5798.347985347986 0.005 3.0081088256835935e-07 2.9938989257812504e-07 4.3089111328125e-08 9.818063354492187e-08 0.5350000078531434
30 5798.67032967033 0.005 2.9963787841796876e-07 3.008298950195313e-07 4.3074005126953123e-08 9.83319091796875e-08 0.5500000080725581
31 5798.992673992674 0.005 3.0136941528320314e-07 2.99151611328125e-07 4.314947509765625e-08 9.837396240234375e-08 0.5650000082919728
32 5799.315018315018 0.005 3.0060974121093747e-07 2.9991998291015627e-07 4.3181732177734376e-08 9.841397094726563e-08 0.5800000085113876
33 5799.6373626373625 0.005 3.0045260620117186e-07 3.0031256103515625e-07 4.320327758789063e-08 9.850045776367187e-08 0.5950000087308023
34 5799.959706959707 0.005 2.9928884887695315e-07 3.016108703613281e-07 4.326132202148437e-08 9.849176025390625e-08 0.610000008950217
35 5800.282051282052 0.005 3.0096713256835937e-07 3.0029501342773435e-07 4.331915283203125e-08 9.865161132812501e-08 0.6250000091696317
36 5800.604395604396 0.005 3.001317443847656e-07 3.012696838378906e-07 4.3353179931640625e-08 9.869683837890625e-08 0.6400000093890464
37 5800.92673992674 0.005 3.008978576660156e-07 3.006252746582031e-07 4.342318725585937e-08 9.880084228515626e-08 0.6550000096084612
